episode,reward
1,298.0
2,321.0
3,298.0
4,311.0
5,307.0
6,-6.0
7,298.0
8,0.0
9,2.0
10,321.0
11,-12.0
12,311.0
13,298.0
14,11.0
15,311.0
16,-4.0
17,-7.0
18,-9.0
19,310.0
20,310.0
21,298.0
22,310.0
23,298.0
24,298.0
25,298.0
26,298.0
27,-4.0
28,-14.0
29,311.0
30,-11.0
31,10.0
32,310.0
33,311.0
34,310.0
35,-13.0
36,310.0
37,311.0
38,298.0
39,0.0
40,-8.0
41,298.0
42,298.0
43,-12.0
44,-25.0
45,310.0
46,10.0
47,2.0
48,298.0
49,321.0
50,310.0
51,298.0
52,298.0
53,318.0
54,310.0
55,-22.0
56,0.0
57,-17.0
58,-8.0
59,-14.0
60,298.0
61,310.0
62,310.0
63,308.0
64,-5.0
65,298.0
66,311.0
67,11.0
68,6.0
69,-9.0
70,-2.0
71,-9.0
72,310.0
73,-5.0
74,309.0
75,-14.0
76,298.0
77,311.0
78,311.0
79,296.0
80,-2.0
81,-18.0
82,-3.0
83,6.0
84,310.0
85,310.0
86,311.0
87,3.0
88,-25.0
89,-6.0
90,298.0
91,310.0
92,321.0
93,310.0
94,311.0
95,298.0
96,310.0
97,-6.0
98,2.0
99,2.0
100,298.0
101,310.0
102,2.0
103,0.0
104,-3.0
105,298.0
106,-6.0
107,-8.0
108,-6.0
109,298.0
110,-11.0
111,296.0
112,-23.0
113,-9.0
114,4.0
115,298.0
116,308.0
117,311.0
118,-25.0
119,-9.0
120,-17.0
121,311.0
122,298.0
123,322.0
124,311.0
125,311.0
126,-6.0
127,-17.0
128,-1.0
129,311.0
130,298.0
131,310.0
132,311.0
133,7.0
134,322.0
135,296.0
136,-12.0
137,-5.0
138,-8.0
139,2.0
140,-5.0
141,-17.0
142,-26.0
143,-13.0
144,-23.0
145,-24.0
146,-22.0
147,311.0
148,311.0
149,310.0
150,298.0
151,310.0
152,311.0
153,298.0
154,8.0
155,298.0
156,-22.0
157,308.0
158,10.0
159,311.0
160,311.0
161,311.0
162,298.0
163,-20.0
164,321.0
165,11.0
166,310.0
167,-13.0
168,311.0
169,298.0
170,310.0
171,310.0
172,298.0
173,2.0
174,311.0
175,-18.0
176,311.0
177,-14.0
178,0.0
179,310.0
180,310.0
181,298.0
182,311.0
183,-9.0
184,298.0
185,-13.0
186,-7.0
187,298.0
188,-11.0
189,298.0
190,298.0
191,298.0
