episode,reward
1,-24.0
2,-12.0
3,-31.0
4,-22.0
5,311.0
6,-15.0
7,-15.0
8,-32.0
9,-28.0
10,311.0
11,298.0
12,322.0
13,298.0
14,271.0
15,274.0
16,311.0
17,-19.0
18,311.0
19,-24.0
20,311.0
21,311.0
22,8.0
23,-19.0
24,311.0
25,-18.0
26,-16.0
27,-19.0
28,311.0
29,-15.0
30,309.0
31,295.0
32,311.0
33,-7.0
34,311.0
35,-11.0
36,311.0
37,-4.0
38,-23.0
39,298.0
40,-17.0
41,311.0
42,-16.0
43,322.0
44,311.0
45,-13.0
46,311.0
47,-11.0
48,311.0
49,-12.0
50,311.0
51,-26.0
52,-2.0
53,298.0
54,-18.0
55,298.0
56,-7.0
57,-13.0
58,311.0
59,311.0
60,311.0
61,-9.0
62,-22.0
63,298.0
64,311.0
65,-15.0
66,-17.0
67,-23.0
68,-4.0
69,-8.0
70,-5.0
71,298.0
72,-13.0
73,-17.0
74,-16.0
75,-11.0
76,298.0
77,311.0
78,298.0
79,298.0
80,311.0
81,-7.0
82,-8.0
83,311.0
84,305.0
85,-25.0
86,-27.0
87,298.0
88,-13.0
89,-14.0
90,298.0
91,298.0
92,322.0
93,298.0
94,-16.0
95,-30.0
96,1.0
97,-3.0
98,-13.0
99,-12.0
100,-13.0
101,311.0
102,-18.0
103,-16.0
104,-41.0
105,311.0
106,293.0
107,311.0
108,311.0
109,311.0
110,298.0
111,-1.0
112,-6.0
113,9.0
114,311.0
115,-14.0
116,-16.0
117,298.0
118,-5.0
119,-27.0
120,-19.0
121,311.0
122,-23.0
123,-21.0
124,-12.0
125,311.0
126,-20.0
127,-25.0
128,297.0
129,297.0
130,309.0
131,-16.0
132,311.0
133,-12.0
134,322.0
135,311.0
136,-16.0
137,-13.0
138,-1.0
139,298.0
140,311.0
141,298.0
142,311.0
143,311.0
144,298.0
145,-10.0
146,-14.0
147,4.0
148,298.0
149,298.0
150,0.0
151,311.0
152,311.0
153,311.0
154,322.0
155,322.0
156,-2.0
157,322.0
158,322.0
159,-13.0
160,311.0
161,311.0
162,311.0
163,298.0
164,311.0
165,321.0
166,-6.0
167,322.0
168,311.0
169,-15.0
170,-10.0
171,310.0
172,321.0
173,-6.0
174,311.0
175,2.0
176,-16.0
177,311.0
178,-12.0
179,298.0
180,-23.0
181,-12.0
182,-17.0
183,229.0
184,-19.0
185,-10.0
186,-38.0
187,311.0
188,-13.0
189,298.0
190,311.0
191,-14.0
192,311.0
193,-7.0
194,-15.0
195,-2.0
196,118.0
197,-24.0
198,-8.0
199,297.0
200,297.0
201,4.0
202,10.0
203,-1.0
204,320.0
205,-8.0
206,-28.0
207,5.0
208,311.0
209,-25.0
210,-25.0
211,-30.0
212,298.0
213,297.0
214,-30.0
215,-20.0
216,-18.0
217,-24.0
218,311.0
219,311.0
220,-11.0
221,-18.0
222,-20.0
223,-12.0
224,-9.0
225,298.0
226,1.0
227,-29.0
228,311.0
229,-24.0
230,-29.0
231,-28.0
232,-28.0
233,-24.0
234,311.0
235,298.0
236,311.0
237,311.0
238,298.0
239,-12.0
240,-19.0
241,-17.0
242,-16.0
243,-27.0
244,-14.0
245,322.0
246,-22.0
247,199.0
248,311.0
249,298.0
250,-11.0
251,322.0
252,-25.0
253,311.0
254,297.0
255,-10.0
256,-14.0
257,-25.0
258,311.0
259,-9.0
260,298.0
261,-23.0
262,-27.0
263,-9.0
264,1.0
265,311.0
266,-3.0
267,-13.0
268,-15.0
269,-20.0
270,298.0
271,-10.0
272,-14.0
273,294.0
274,-14.0
275,322.0
276,-18.0
277,298.0
278,-5.0
279,0.0
280,2.0
281,298.0
282,298.0
283,298.0
284,298.0
285,311.0
286,-16.0
287,-6.0
288,-6.0
289,309.0
290,-24.0
291,296.0
292,-28.0
293,311.0
294,322.0
295,-2.0
296,322.0
297,-23.0
298,-24.0
299,-15.0
300,-12.0
301,311.0
302,322.0
303,311.0
304,311.0
305,-21.0
306,-21.0
307,-7.0
308,-10.0
309,-9.0
310,-25.0
311,-15.0
312,-6.0
313,322.0
314,311.0
315,-1.0
316,298.0
317,-15.0
318,298.0
319,-5.0
320,-13.0
321,-13.0
322,311.0
323,311.0
324,-10.0
325,298.0
326,-13.0
327,310.0
328,298.0
329,-11.0
330,322.0
331,322.0
332,-24.0
333,-17.0
334,-28.0
335,-14.0
336,-24.0
337,311.0
338,309.0
339,-6.0
340,-15.0
341,-16.0
342,311.0
343,298.0
344,-6.0
345,-7.0
346,-14.0
347,-10.0
348,-14.0
349,4.0
350,298.0
351,-8.0
352,-30.0
353,1.0
354,311.0
355,-13.0
356,-10.0
357,-5.0
358,321.0
359,-4.0
360,298.0
361,322.0
362,-15.0
363,-18.0
364,311.0
365,-12.0
366,-35.0
367,-28.0
368,298.0
369,-11.0
370,298.0
371,-16.0
372,-5.0
373,298.0
374,-9.0
375,-13.0
376,-11.0
377,311.0
378,-22.0
379,-22.0
380,-23.0
381,298.0
382,-26.0
383,-26.0
384,-15.0
385,311.0
386,311.0
387,-15.0
388,-11.0
389,-5.0
390,298.0
391,-5.0
392,298.0
393,322.0
394,-15.0
395,298.0
396,322.0
397,298.0
398,296.0
