episode,reward
1,15.0
2,-19.0
3,-8.0
4,-12.0
5,310.0
6,295.0
7,12.0
8,0.0
9,4.0
10,310.0
11,-6.0
12,310.0
13,311.0
14,1.0
15,6.0
16,0.0
17,-9.0
18,0.0
19,3.0
20,0.0
21,0.0
22,-10.0
23,-16.0
24,5.0
25,311.0
26,-13.0
27,298.0
28,-8.0
29,0.0
30,-22.0
31,6.0
32,0.0
33,-1.0
34,0.0
35,-7.0
36,0.0
37,-8.0
38,311.0
39,298.0
40,-6.0
41,-11.0
42,-8.0
43,1.0
44,-3.0
45,-10.0
46,-1.0
47,310.0
48,-14.0
49,-10.0
50,-9.0
51,-10.0
52,-10.0
53,1.0
54,0.0
55,9.0
56,-4.0
57,322.0
58,-7.0
59,5.0
60,13.0
61,-9.0
62,0.0
63,311.0
64,3.0
65,-10.0
66,5.0
67,-5.0
68,-10.0
69,296.0
70,-16.0
71,298.0
72,-11.0
73,1.0
74,-20.0
75,6.0
76,8.0
77,-16.0
78,-9.0
79,-6.0
80,-7.0
81,2.0
82,-19.0
83,311.0
84,12.0
85,-5.0
86,12.0
87,298.0
88,2.0
89,2.0
90,24.0
91,311.0
92,311.0
93,311.0
94,-2.0
95,-13.0
96,-13.0
97,-11.0
98,-24.0
99,-4.0
100,0.0
101,-9.0
102,4.0
103,5.0
104,321.0
105,12.0
106,-6.0
107,-3.0
108,4.0
109,0.0
110,1.0
111,16.0
112,0.0
113,-8.0
114,-8.0
115,310.0
116,-10.0
117,1.0
118,-19.0
119,-5.0
120,7.0
121,-13.0
122,-4.0
123,2.0
124,-17.0
125,298.0
126,311.0
127,-2.0
128,-4.0
129,-1.0
130,0.0
131,-6.0
132,7.0
133,7.0
134,-4.0
135,-1.0
136,13.0
137,-25.0
138,4.0
139,-5.0
140,-10.0
141,-9.0
142,311.0
143,-8.0
144,-5.0
145,-11.0
146,2.0
147,10.0
148,321.0
149,-17.0
150,-9.0
151,310.0
152,-6.0
153,5.0
154,-5.0
155,14.0
156,-9.0
157,-13.0
158,-5.0
159,-8.0
160,0.0
161,5.0
162,-9.0
163,311.0
164,3.0
165,2.0
166,311.0
167,-5.0
168,310.0
169,-4.0
170,-6.0
171,-12.0
172,9.0
173,298.0
174,-8.0
175,298.0
176,3.0
177,-1.0
178,-1.0
179,4.0
180,12.0
181,310.0
182,14.0
183,-8.0
184,298.0
185,6.0
186,-10.0
187,-1.0
188,-12.0
189,0.0
190,310.0
191,311.0
192,-11.0
193,-1.0
194,-15.0
195,298.0
196,-10.0
197,-9.0
198,-12.0
199,310.0
200,6.0
201,4.0
202,1.0
203,10.0
204,6.0
205,310.0
206,9.0
207,2.0
208,311.0
209,-8.0
210,-7.0
211,-10.0
212,-17.0
213,-31.0
214,310.0
215,-6.0
216,11.0
217,8.0
218,-6.0
219,310.0
220,-8.0
221,-2.0
222,1.0
223,-10.0
