episode,reward
1,-5.0
2,-3.0
3,-13.0
4,1.0
5,2.0
6,-11.0
7,3.0
8,2.0
9,-2.0
10,2.0
11,-16.0
12,-23.0
13,-37.0
14,-9.0
15,1.0
16,-4.0
17,-8.0
18,-8.0
19,-8.0
20,-2.0
21,311.0
22,311.0
23,-15.0
24,-25.0
25,7.0
26,-13.0
27,2.0
28,-16.0
29,-14.0
30,-12.0
31,-15.0
32,-42.0
33,-13.0
34,9.0
35,1.0
36,-14.0
37,1.0
38,-6.0
39,-4.0
40,-15.0
41,-12.0
42,-3.0
43,-1.0
44,-9.0
45,4.0
46,-2.0
47,0.0
48,-19.0
49,-10.0
50,-6.0
51,-11.0
52,-10.0
53,2.0
54,-21.0
55,0.0
56,-11.0
57,-2.0
58,-12.0
59,-6.0
60,-6.0
61,-1.0
62,11.0
63,-11.0
64,-11.0
65,-21.0
66,-4.0
67,-5.0
68,-10.0
69,-2.0
70,-15.0
71,-5.0
72,-5.0
73,-1.0
74,-8.0
75,-6.0
76,-7.0
77,-11.0
78,-19.0
79,-6.0
80,-8.0
81,1.0
82,-14.0
83,-7.0
84,-6.0
85,-7.0
86,-7.0
87,-5.0
88,-2.0
89,-21.0
90,-4.0
91,-9.0
92,-13.0
93,1.0
94,-6.0
95,-11.0
96,0.0
97,-24.0
98,-4.0
99,294.0
100,-2.0
101,-5.0
102,-5.0
103,0.0
104,-6.0
105,-10.0
106,-10.0
107,-11.0
108,-3.0
109,1.0
110,-2.0
111,-2.0
112,-1.0
113,-23.0
114,-6.0
115,3.0
116,-5.0
117,1.0
118,-5.0
119,-15.0
120,-5.0
121,-15.0
122,-6.0
123,-1.0
124,-4.0
125,-11.0
126,-9.0
127,-1.0
128,314.0
129,311.0
130,-4.0
131,-2.0
132,-15.0
133,-5.0
134,-2.0
135,-3.0
136,2.0
137,-4.0
138,-1.0
139,-11.0
140,-4.0
141,-6.0
142,5.0
143,-7.0
144,-6.0
145,0.0
146,-9.0
147,3.0
148,-10.0
149,-14.0
150,4.0
151,-1.0
152,-9.0
153,-7.0
154,3.0
155,-10.0
156,2.0
157,-6.0
