episode,reward
1229,310.0
1230,296.0
1231,296.0
1232,310.0
1233,-29.0
1234,291.0
1235,289.0
1236,-27.0
1237,-30.0
1238,-29.0
1239,311.0
1240,-33.0
1241,310.0
1242,296.0
1243,-27.0
1244,-30.0
1245,298.0
1246,298.0
1247,311.0
1248,311.0
1249,298.0
1250,-27.0
1251,298.0
1252,311.0
1253,311.0
1254,-28.0
1255,294.0
1256,-29.0
1257,310.0
1258,298.0
1259,298.0
1260,298.0
1261,-29.0
1262,298.0
1263,-30.0
1264,-32.0
1265,-27.0
1266,298.0
1267,293.0
1268,309.0
1269,298.0
1270,310.0
1271,-31.0
1272,311.0
1273,296.0
1274,-26.0
1275,-28.0
1276,298.0
1277,298.0
1278,-31.0
1279,310.0
1280,296.0
1281,296.0
1282,-29.0
1283,287.0
1284,-30.0
1285,-27.0
1286,310.0
1287,-25.0
1288,298.0
1289,298.0
1290,-25.0
1291,-22.0
1292,-27.0
1293,-33.0
1294,-27.0
1295,-28.0
1296,310.0
1297,-29.0
1298,-33.0
1299,296.0
1300,-25.0
1301,-25.0
1302,311.0
1303,-30.0
1304,296.0
1305,296.0
1306,296.0
1307,308.0
1308,-44.0
1309,-35.0
1310,310.0
1311,310.0
1312,311.0
1313,-33.0
1314,296.0
1315,-30.0
1316,-23.0
1317,298.0
1318,-27.0
1319,-25.0
1320,-29.0
1321,296.0
1322,296.0
1323,296.0
1324,311.0
1325,296.0
1326,-40.0
1327,-26.0
1328,311.0
1329,296.0
1330,311.0
1331,296.0
1332,310.0
1333,310.0
1334,296.0
1335,296.0
1336,-25.0
1337,296.0
1338,-28.0
1339,311.0
1340,-28.0
1341,298.0
1342,-28.0
1343,298.0
1344,-37.0
1345,296.0
1346,311.0
1347,297.0
1348,-31.0
1349,-25.0
1350,310.0
1351,311.0
1352,-31.0
1353,-30.0
1354,-12.0
1355,-41.0
1356,-27.0
1357,-27.0
1358,298.0
1359,298.0
1360,-27.0
1361,306.0
1362,298.0
1363,298.0
1364,-30.0
1365,310.0
1366,-34.0
1367,-29.0
1368,-28.0
1369,-25.0
1370,-27.0
1371,296.0
1372,-24.0
1373,296.0
1374,311.0
1375,311.0
1376,310.0
1377,310.0
1378,296.0
1379,-27.0
1380,-24.0
1381,298.0
1382,298.0
1383,-30.0
1384,310.0
1385,311.0
1386,310.0
1387,-27.0
1388,311.0
1389,311.0
1390,-34.0
1391,-29.0
1392,298.0
1393,309.0
1394,311.0
1395,-29.0
1396,-23.0
1397,311.0
1398,311.0
1399,298.0
1400,311.0
1401,311.0
1402,310.0
1403,309.0
1404,298.0
1405,311.0
1406,311.0
1407,-17.0
1408,-29.0
1409,-31.0
1410,296.0
1411,271.0
1412,310.0
1413,-26.0
1414,298.0
1415,297.0
1416,297.0
1417,274.0
1418,311.0
1419,296.0
1420,-29.0
1421,296.0
1422,310.0
1423,298.0
1424,-28.0
1425,-30.0
1426,-42.0
1427,310.0
1428,-15.0
1429,-29.0
1430,-44.0
1431,-42.0
1432,308.0
1433,-40.0
1434,-12.0
1435,268.0
1436,-25.0
1437,-32.0
1438,-30.0
1439,-28.0
1440,-26.0
1441,-26.0
1442,-20.0
1443,295.0
1444,-40.0
1445,-35.0
1446,301.0
1447,-41.0
1448,289.0
1449,-28.0
1450,298.0
1451,-32.0
1452,-26.0
1453,-29.0
1454,297.0
1455,298.0
1456,-26.0
1457,-30.0
1458,297.0
1459,297.0
1460,310.0
1461,310.0
1462,-31.0
1463,-28.0
1464,-33.0
1465,274.0
1466,310.0
1467,298.0
1468,310.0
1469,-30.0
1470,310.0
1471,-37.0
1472,-36.0
1473,284.0
1474,311.0
1475,-29.0
1476,290.0
1477,310.0
1478,-30.0
1479,-37.0
1480,-30.0
1481,296.0
1482,297.0
1483,-26.0
1484,294.0
1485,-32.0
1486,-32.0
1487,298.0
1488,298.0
1489,-18.0
1490,311.0
1491,310.0
1492,298.0
1493,311.0
1494,-26.0
1495,-32.0
1496,-27.0
1497,-15.0
1498,311.0
1499,310.0
1500,310.0
1501,298.0
1502,310.0
1503,298.0
1504,-28.0
1505,310.0
1506,-31.0
1507,-27.0
1508,-24.0
1509,310.0
1510,-31.0
1511,311.0
1512,-29.0
1513,-31.0
1514,-27.0
1515,311.0
1516,-28.0
1517,311.0
1518,298.0
1519,-29.0
1520,298.0
1521,298.0
1522,298.0
1523,298.0
1524,-26.0
1525,310.0
1526,297.0
1527,310.0
1528,-26.0
1529,273.0
1530,-34.0
1531,-30.0
1532,-27.0
1533,310.0
1534,310.0
1535,-29.0
1536,311.0
1537,311.0
1538,310.0
1539,-28.0
1540,298.0
1541,298.0
1542,-30.0
1543,311.0
1544,-30.0
1545,-32.0
1546,-26.0
1547,311.0
1548,311.0
1549,-38.0
1550,294.0
1551,310.0
1552,311.0
1553,310.0
1554,310.0
1555,298.0
1556,-30.0
1557,-17.0
1558,311.0
1559,292.0
1560,310.0
1561,311.0
1562,307.0
1563,296.0
1564,-28.0
1565,298.0
1566,310.0
1567,-27.0
1568,296.0
1569,310.0
1570,-22.0
1571,-30.0
1572,311.0
1573,311.0
1574,-29.0
1575,296.0
1576,297.0
1577,297.0
1578,297.0
1579,298.0
1580,298.0
1581,298.0
1582,311.0
1583,-39.0
1584,298.0
1585,298.0
1586,298.0
1587,-24.0
1588,297.0
1589,297.0
1590,311.0
1591,-31.0
1592,311.0
1593,311.0
1594,311.0
1595,-28.0
1596,310.0
1597,-32.0
1598,296.0
1599,-30.0
1600,-38.0
1601,298.0
1602,-29.0
1603,-29.0
1604,-24.0
1605,311.0
1606,-27.0
1607,298.0
1608,298.0
1609,-26.0
1610,298.0
1611,-30.0
1612,311.0
1613,-27.0
1614,-26.0
1615,263.0
1616,-25.0
1617,298.0
1618,-30.0
1619,-28.0
1620,310.0
1621,310.0
1622,-8.0
1623,-24.0
1624,296.0
1625,-23.0
1626,-31.0
1627,274.0
1628,298.0
1629,-43.0
1630,-27.0
1631,-31.0
1632,311.0
1633,287.0
1634,-27.0
1635,-28.0
1636,310.0
1637,-32.0
1638,311.0
1639,298.0
1640,-28.0
1641,-20.0
1642,310.0
1643,311.0
1644,296.0
1645,-26.0
1646,298.0
1647,298.0
1648,-27.0
1649,-24.0
1650,298.0
1651,311.0
1652,298.0
1653,-25.0
1654,-28.0
1655,-25.0
1656,-26.0
1657,-27.0
1658,-29.0
1659,-33.0
1660,298.0
1661,311.0
1662,311.0
1663,-36.0
1664,311.0
1665,-25.0
1666,298.0
1667,-29.0
1668,-30.0
1669,-31.0
1670,-23.0
1671,-41.0
1672,311.0
1673,-27.0
1674,296.0
1675,296.0
1676,296.0
1677,298.0
1678,298.0
1679,-32.0
1680,301.0
1681,298.0
1682,298.0
1683,-29.0
1684,-26.0
1685,-36.0
1686,297.0
1687,311.0
1688,311.0
1689,297.0
1690,311.0
1691,270.0
1692,-25.0
1693,-21.0
1694,311.0
1695,310.0
1696,-28.0
1697,298.0
1698,311.0
1699,-6.0
1700,310.0
1701,-16.0
1702,297.0
1703,297.0
1704,297.0
1705,-30.0
1706,283.0
1707,-25.0
1708,-28.0
1709,298.0
1710,298.0
1711,298.0
1712,-25.0
1713,311.0
1714,-26.0
1715,310.0
1716,-25.0
1717,-23.0
1718,296.0
1719,296.0
1720,311.0
1721,296.0
1722,306.0
1723,296.0
1724,-27.0
1725,-38.0
1726,-22.0
1727,298.0
1728,-24.0
1729,311.0
1730,310.0
1731,-27.0
1732,-21.0
1733,298.0
1734,298.0
1735,-24.0
1736,311.0
1737,-29.0
1738,311.0
1739,-28.0
1740,-26.0
1741,298.0
1742,-38.0
1743,298.0
1744,298.0
1745,311.0
1746,311.0
1747,310.0
1748,-26.0
1749,311.0
1750,-28.0
1751,-31.0
1752,-17.0
1753,-13.0
1754,311.0
1755,-24.0
1756,298.0
1757,-28.0
1758,298.0
1759,-25.0
1760,298.0
1761,-28.0
1762,298.0
1763,298.0
1764,311.0
1765,-32.0
1766,298.0
1767,298.0
1768,-28.0
1769,-18.0
1770,298.0
1771,-36.0
1772,311.0
1773,311.0
1774,-30.0
1775,311.0
1776,311.0
1777,311.0
1778,298.0
1779,250.0
1780,311.0
1781,-30.0
1782,298.0
1783,-20.0
1784,-29.0
1785,311.0
1786,298.0
1787,298.0
1788,298.0
1789,311.0
1790,298.0
1791,311.0
1792,-28.0
1793,311.0
1794,298.0
1795,298.0
1796,311.0
1797,-30.0
1798,-39.0
1799,-31.0
1800,-28.0
1801,298.0
1802,297.0
1803,297.0
1804,311.0
1805,-25.0
1806,-22.0
1807,311.0
1808,297.0
1809,-28.0
1810,298.0
1811,297.0
1812,311.0
1813,-25.0
1814,-27.0
1815,298.0
1816,-9.0
1817,298.0
1818,298.0
1819,298.0
1820,311.0
1821,-24.0
1822,298.0
1823,298.0
1824,298.0
1825,-18.0
1826,311.0
1827,-16.0
1828,310.0
1829,-30.0
1830,294.0
1831,298.0
1832,-21.0
1833,311.0
1834,298.0
1835,-38.0
1836,-28.0
1837,-24.0
1838,-27.0
1839,-27.0
1840,296.0
1841,297.0
1842,311.0
1843,-29.0
1844,-27.0
1845,-22.0
1846,-23.0
1847,296.0
1848,310.0
1849,-27.0
1850,296.0
1851,-27.0
1852,298.0
1853,311.0
1854,311.0
1855,293.0
1856,-28.0
1857,311.0
1858,-26.0
1859,-28.0
1860,297.0
1861,297.0
1862,311.0
1863,311.0
1864,-28.0
1865,311.0
1866,-19.0
1867,-25.0
1868,-40.0
1869,228.0
1870,-28.0
1871,-29.0
1872,305.0
1873,-24.0
1874,311.0
1875,-17.0
1876,310.0
1877,298.0
1878,-17.0
1879,298.0
1880,-19.0
1881,-21.0
1882,298.0
1883,298.0
1884,311.0
1885,-10.0
1886,298.0
1887,298.0
1888,298.0
1889,8.0
1890,-29.0
1891,297.0
1892,-27.0
1893,297.0
1894,297.0
1895,-23.0
1896,297.0
1897,297.0
1898,297.0
1899,297.0
1900,-16.0
1901,297.0
1902,311.0
1903,311.0
1904,240.0
1905,-15.0
1906,-25.0
1907,-28.0
1908,311.0
1909,298.0
1910,298.0
1911,298.0
1912,310.0
1913,311.0
1914,310.0
1915,286.0
1916,311.0
1917,310.0
1918,298.0
1919,298.0
1920,301.0
1921,-24.0
1922,-27.0
1923,-27.0
1924,310.0
1925,-27.0
1926,-31.0
1927,-29.0
1928,-38.0
1929,311.0
1930,-39.0
1931,297.0
1932,-24.0
1933,-23.0
1934,298.0
1935,-23.0
1936,-28.0
1937,298.0
1938,-32.0
1939,-28.0
1940,296.0
1941,298.0
1942,298.0
1943,306.0
1944,298.0
1945,-24.0
1946,-27.0
1947,-4.0
1948,-23.0
1949,-26.0
1950,-29.0
1951,298.0
1952,-25.0
1953,-29.0
1954,-26.0
1955,304.0
1956,296.0
1957,-23.0
1958,298.0
1959,298.0
1960,311.0
1961,-28.0
1962,-26.0
1963,298.0
1964,-29.0
1965,-7.0
1966,298.0
1967,298.0
1968,281.0
1969,298.0
1970,298.0
1971,-7.0
1972,-26.0
