episode,reward
1,4.0
2,-5.0
3,-6.0
4,-6.0
5,2.0
6,-3.0
7,-7.0
8,3.0
9,298.0
10,-2.0
11,4.0
12,-2.0
13,298.0
14,-5.0
15,-5.0
16,16.0
17,-6.0
18,0.0
19,2.0
20,-4.0
21,3.0
22,-2.0
23,7.0
24,-8.0
25,-12.0
26,2.0
27,5.0
28,3.0
29,311.0
30,2.0
31,-10.0
32,-2.0
33,9.0
34,-12.0
35,-6.0
36,-6.0
37,8.0
38,-7.0
39,-12.0
40,0.0
41,-4.0
42,1.0
43,-10.0
44,-11.0
45,-2.0
46,11.0
47,5.0
48,7.0
49,-6.0
50,-14.0
51,3.0
52,311.0
53,1.0
54,0.0
55,-4.0
56,11.0
57,-10.0
58,-2.0
59,-9.0
60,0.0
61,-4.0
62,-11.0
63,-7.0
64,-3.0
65,15.0
66,-6.0
67,-7.0
68,0.0
69,0.0
70,0.0
71,0.0
72,-19.0
73,12.0
74,-3.0
75,-9.0
76,12.0
77,-7.0
78,2.0
79,-17.0
80,1.0
81,6.0
82,-6.0
83,-1.0
84,-4.0
85,8.0
86,-10.0
87,0.0
88,322.0
89,2.0
90,-3.0
91,4.0
92,3.0
93,2.0
94,311.0
95,-13.0
96,0.0
97,-5.0
98,3.0
99,-9.0
100,-12.0
101,-1.0
102,-6.0
103,0.0
104,3.0
105,10.0
106,-17.0
107,8.0
108,-4.0
109,9.0
110,17.0
111,4.0
112,-2.0
113,10.0
114,-1.0
115,0.0
116,2.0
117,5.0
118,-5.0
119,249.0
120,-17.0
121,7.0
122,7.0
123,298.0
124,2.0
125,-6.0
126,1.0
127,311.0
128,-5.0
129,4.0
130,-1.0
131,0.0
132,0.0
133,321.0
134,311.0
135,-1.0
136,290.0
137,3.0
138,2.0
139,-1.0
140,14.0
141,6.0
142,3.0
143,-1.0
144,1.0
145,11.0
146,10.0
147,6.0
148,2.0
149,-14.0
150,11.0
151,-7.0
152,7.0
153,3.0
154,-3.0
155,321.0
156,311.0
157,-9.0
158,5.0
159,322.0
160,-1.0
161,-4.0
162,-15.0
163,-7.0
164,-10.0
165,-7.0
166,-9.0
167,310.0
168,0.0
169,-2.0
170,298.0
171,-2.0
172,-10.0
173,2.0
174,-5.0
175,2.0
176,8.0
177,-7.0
178,-12.0
179,3.0
180,-1.0
181,-7.0
182,3.0
183,7.0
184,-11.0
185,-8.0
186,-3.0
187,-7.0
188,311.0
189,1.0
190,321.0
191,-14.0
192,-12.0
193,-3.0
194,2.0
195,4.0
196,-8.0
197,-8.0
198,-5.0
199,7.0
200,-9.0
201,24.0
202,-3.0
203,0.0
204,0.0
205,5.0
206,-3.0
207,-10.0
208,311.0
209,-20.0
210,-5.0
211,-11.0
212,10.0
213,8.0
214,-1.0
215,-3.0
216,306.0
217,5.0
218,-10.0
219,0.0
220,-6.0
221,-2.0
222,16.0
223,-3.0
224,-3.0
225,12.0
226,-7.0
227,-5.0
228,13.0
229,-1.0
230,-1.0
231,-1.0
232,19.0
233,22.0
234,0.0
235,12.0
236,-8.0
237,1.0
238,5.0
239,-2.0
240,1.0
241,14.0
242,4.0
243,12.0
244,-2.0
245,311.0
246,-7.0
247,297.0
248,-1.0
249,2.0
250,19.0
251,-1.0
252,-2.0
253,4.0
254,-16.0
255,311.0
256,-5.0
257,2.0
258,0.0
259,2.0
260,310.0
261,7.0
262,8.0
263,11.0
264,-9.0
265,2.0
266,6.0
267,-10.0
268,-25.0
269,-11.0
270,15.0
271,-3.0
272,311.0
273,4.0
274,3.0
275,-5.0
276,-3.0
277,-17.0
278,9.0
279,-1.0
280,-9.0
281,-10.0
282,8.0
283,0.0
284,-4.0
285,-2.0
286,2.0
287,310.0
288,3.0
289,-8.0
290,-10.0
291,-16.0
292,-2.0
293,-4.0
294,298.0
295,-2.0
296,1.0
297,3.0
298,-6.0
299,-18.0
300,-3.0
301,14.0
302,-8.0
303,-6.0
304,-11.0
305,-3.0
306,0.0
307,8.0
308,-7.0
309,310.0
310,-11.0
311,1.0
312,-1.0
313,10.0
314,0.0
315,-1.0
316,-2.0
317,21.0
318,12.0
319,0.0
320,-13.0
321,0.0
322,-12.0
323,311.0
324,0.0
325,5.0
326,6.0
327,-4.0
328,311.0
329,1.0
330,18.0
331,-5.0
332,-4.0
333,310.0
334,2.0
335,-4.0
336,322.0
337,17.0
338,-5.0
339,12.0
340,8.0
341,-12.0
342,-14.0
343,-3.0
344,-2.0
345,-1.0
346,14.0
347,-2.0
348,0.0
349,6.0
350,11.0
351,-10.0
352,11.0
353,13.0
354,-11.0
355,-1.0
356,-4.0
357,-5.0
358,-1.0
359,-7.0
360,-12.0
361,-9.0
362,10.0
363,3.0
364,0.0
365,0.0
366,-2.0
367,3.0
368,2.0
369,-6.0
370,10.0
371,10.0
372,-4.0
373,-3.0
374,-3.0
375,-12.0
376,-2.0
377,-15.0
378,6.0
379,-8.0
380,6.0
381,4.0
382,8.0
383,2.0
384,-3.0
385,4.0
386,-10.0
387,-16.0
388,-22.0
389,4.0
390,15.0
391,6.0
392,-2.0
393,-1.0
394,-9.0
395,2.0
396,-8.0
397,3.0
398,6.0
399,0.0
400,9.0
401,13.0
402,-8.0
403,-11.0
404,-13.0
405,311.0
406,0.0
407,-3.0
408,-3.0
409,12.0
410,-6.0
411,-3.0
412,1.0
413,20.0
414,-13.0
415,-7.0
416,-1.0
417,-11.0
418,3.0
419,-5.0
420,0.0
421,2.0
422,-9.0
423,24.0
424,-4.0
425,1.0
426,2.0
427,4.0
428,6.0
429,-8.0
430,1.0
431,2.0
432,-12.0
433,-12.0
434,2.0
435,-12.0
436,1.0
437,-4.0
438,322.0
439,2.0
440,2.0
441,5.0
442,-2.0
443,22.0
444,-9.0
445,5.0
446,0.0
447,1.0
448,-2.0
449,8.0
450,-8.0
451,-9.0
452,-3.0
453,1.0
454,-4.0
455,2.0
456,2.0
457,8.0
458,-4.0
459,-5.0
460,-10.0
461,4.0
462,-2.0
463,311.0
464,17.0
465,8.0
466,6.0
467,4.0
468,-26.0
469,-5.0
470,10.0
471,15.0
472,-3.0
473,241.0
474,16.0
475,1.0
476,7.0
477,14.0
478,13.0
479,3.0
480,-8.0
481,3.0
482,-26.0
483,-13.0
484,12.0
485,-4.0
486,-3.0
487,6.0
488,-7.0
489,-1.0
490,10.0
491,23.0
492,1.0
493,-8.0
494,-24.0
495,-13.0
496,-2.0
497,-14.0
498,-1.0
499,-3.0
500,9.0
501,-5.0
502,-5.0
503,9.0
504,-11.0
505,5.0
506,-13.0
507,12.0
508,-9.0
509,10.0
510,6.0
511,12.0
512,-2.0
513,-5.0
514,4.0
515,-3.0
516,-13.0
517,-2.0
518,6.0
519,1.0
520,321.0
521,321.0
522,-10.0
523,7.0
524,2.0
525,-2.0
526,5.0
527,0.0
528,6.0
529,10.0
530,5.0
531,4.0
532,-10.0
533,-3.0
534,6.0
535,-14.0
536,311.0
537,-8.0
538,-4.0
539,-2.0
540,-20.0
541,6.0
542,8.0
543,-5.0
544,-11.0
545,-4.0
546,-7.0
547,-22.0
548,308.0
549,-2.0
550,1.0
551,-12.0
552,4.0
553,9.0
554,-1.0
555,-3.0
556,0.0
557,-6.0
558,5.0
559,-5.0
560,9.0
561,22.0
562,1.0
563,-4.0
564,-5.0
565,0.0
566,8.0
567,-1.0
568,2.0
569,-7.0
570,4.0
571,-2.0
572,-9.0
573,4.0
574,-12.0
575,1.0
576,-8.0
577,2.0
578,10.0
579,-5.0
580,-2.0
581,7.0
582,3.0
583,-2.0
584,11.0
585,-3.0
586,0.0
587,4.0
588,8.0
589,-2.0
590,3.0
591,-10.0
592,-14.0
593,322.0
594,-8.0
595,321.0
596,-5.0
597,8.0
598,-8.0
599,-3.0
600,0.0
601,-14.0
602,2.0
603,311.0
604,7.0
605,8.0
606,-3.0
607,3.0
608,6.0
609,1.0
610,9.0
611,7.0
612,-4.0
613,-1.0
614,6.0
615,1.0
616,-13.0
617,-12.0
618,-6.0
619,-34.0
620,6.0
621,-8.0
622,11.0
623,7.0
624,298.0
625,-8.0
626,-5.0
627,298.0
628,9.0
629,0.0
630,-5.0
631,-5.0
632,-2.0
633,4.0
634,-1.0
635,-4.0
636,8.0
637,-3.0
638,0.0
639,1.0
640,6.0
641,13.0
642,-11.0
643,3.0
644,8.0
645,322.0
646,6.0
647,-3.0
648,4.0
649,-9.0
650,311.0
651,5.0
652,-4.0
653,-6.0
654,-4.0
655,-13.0
656,-9.0
657,-13.0
658,-1.0
659,-2.0
660,-3.0
661,-4.0
662,2.0
663,0.0
664,3.0
665,0.0
666,-12.0
667,-2.0
668,297.0
669,-6.0
670,9.0
671,6.0
672,4.0
673,9.0
674,0.0
675,10.0
676,4.0
677,13.0
678,1.0
679,-4.0
680,-14.0
681,3.0
682,7.0
683,-5.0
684,0.0
685,-18.0
686,311.0
687,-7.0
688,2.0
689,-1.0
690,-11.0
691,-10.0
692,-10.0
693,310.0
694,-7.0
695,11.0
696,13.0
697,-2.0
698,311.0
699,12.0
700,-3.0
701,-5.0
702,7.0
703,-7.0
704,2.0
705,12.0
706,7.0
707,8.0
708,-24.0
709,6.0
710,311.0
711,-11.0
712,-1.0
713,-4.0
714,-5.0
715,22.0
716,6.0
717,-4.0
718,-24.0
719,298.0
720,-12.0
721,0.0
722,5.0
723,6.0
724,10.0
725,-19.0
726,10.0
727,-6.0
728,-1.0
729,-8.0
730,-5.0
731,-9.0
732,311.0
733,-1.0
734,311.0
735,-3.0
736,8.0
737,-1.0
738,-10.0
739,-4.0
740,6.0
741,3.0
742,7.0
743,8.0
744,-12.0
745,311.0
746,311.0
747,-6.0
748,322.0
749,-2.0
750,6.0
751,-3.0
752,322.0
753,6.0
754,-2.0
755,-1.0
756,298.0
757,322.0
758,-3.0
